3	-	_	--	_	$(	_	_	0	2	_	--	_	_
4	Sicherer	_	Sicherer	_	ADJA	_	*|*|*|pos	0	5	_	NK	_	_
5	Umgang	_	Umgang	_	NN	_	pos	0	1	_	PAR	_	_
6	mit	_	mit	_	APPR	_	_	0	5	_	OP	_	_
7	den	_	der	_	ART	_	dat|pl|*	0	8	_	NK	_	_
8	Softwareprogrammen	_	Softwareprogramm	_	NN	_	dat|pl|*	0	6	_	NK	_	_
9	Word	_	Word	_	NN	_	acc|sg|masc	0	8	_	NK	_	_
10	und	_	und	_	KON	_	_	0	9	_	CD	_	_
11	Excel	_	Excel	_	NN	_	acc|sg|masc	0	10	_	CJ	_	_

1	In	_	in	_	APPR	_	_	0	8	_	MO	_	_
2	unserem	_	unser	_	PPOSAT	_	dat|sg|neut	0	7	_	NK	_	_
3	modernen	_	modern	_	ADJA	_	_	0	7	_	NK	_	_
4	und	_	und	_	KON	_	_	0	3	_	CD	_	_
5	schnell	_	schnell	_	ADJD	_	pos	0	6	_	MO	_	_
6	expandierenden	_	expandierend	_	ADJA	_	dat|pl|fem|pos	0	4	_	CJ	_	_
7	Unternehmen	_	Unternehmen	_	NN	_	dat|pl|fem	0	1	_	NK	_	_
8	bieten	_	bieten	_	VVFIN	_	pl|1|pres|ind	0	0	_	--	_	_
9	wir	_	wir	_	PPER	_	nom|pl|*|1	0	8	_	SB	_	_
10	Ihnen	_	ihnen	_	PPER	_	dat|pl|*|3	0	25	_	DA	_	_
11	die	_	der	_	ART	_	acc|sg|fem	0	12	_	NK	_	_
12	Chance	_	Chance	_	NN	_	acc|sg|fem	0	25	_	OA	_	_
13	unserer	_	unser	_	PPOSAT	_	gen|pl|masc	0	19	_	NK	_	_
14	als	_	als	_	APPR	_	_	0	25	_	MO	_	_
15	Fachberater	_	Fachberater	_	NN	_	nom|sg|masc	0	14	_	NK	_	_
16	(	_	--	_	$(	_	_	0	15	_	--	_	_
17	m_w	_	m_w	_	TRUNC	_	_	0	19	_	NK	_	_
18	)	_	--	_	$(	_	_	0	17	_	--	_	_
19	Kraftfahrzeuge	_	Kraftfahrzeug	_	NN	_	dat|sg|neut	0	12	_	AG	_	_
20	und	_	und	_	KON	_	_	0	19	_	CD	_	_
21	-teile	_	-teil	_	NN	_	dat|sg|fem	0	20	_	CJ	_	_
22	in	_	in	_	APPR	_	_	0	25	_	MO	_	_
23	Vollzeit	_	Vollzeit	_	NN	_	dat|sg|fem	0	22	_	NK	_	_
24	unbefristet	_	unbefristet	_	ADJD	_	pos	0	25	_	MO	_	_
25	einzusteigen	_	einsteigen	_	VVIZU	_	_	0	8	_	OC	_	_
26	.	_	--	_	$.	_	_	0	25	_	--	_	_

1	Sie	_	sie	_	PPER	_	nom|pl|*|3	0	2	_	SB	_	_
2	arbeiten	_	arbeiten	_	VVFIN	_	pl|3|pres|ind	0	0	_	--	_	_
3	in	_	in	_	APPR	_	_	0	2	_	MO	_	_
4	einem	_	ein	_	ART	_	dat|sg|neut	0	6	_	NK	_	_
5	engagierten	_	engagiert	_	ADJA	_	dat|sg|neut|pos	0	6	_	NK	_	_
6	Team	_	Team	_	NN	_	dat|sg|neut	0	3	_	NK	_	_
7	mit	_	mit	_	PTKVZ	_	_	0	2	_	SVP	_	_
8	und	_	und	_	KON	_	_	0	2	_	CD	_	_
9	erhalten	_	erhalten	_	VVFIN	_	pl|3|pres|ind	0	8	_	CJ	_	_
10	die	_	der	_	ART	_	acc|sg|fem	0	11	_	NK	_	_
11	Möglichkeit	_	Möglichkeit	_	NN	_	acc|sg|fem	0	9	_	OA	_	_
12	,	_	--	_	$,	_	_	0	11	_	--	_	_
13	durch	_	durch	_	APPR	_	_	0	26	_	MO	_	_
14	individuelle	_	individuell	_	ADJA	_	acc|pl|*	0	17	_	NK	_	_
15	Weiterbildungs-	_	Weiterbildung	_	TRUNC	_	_	0	16	_	CJ	_	_
16	und	_	und	_	KON	_	_	0	17	_	CD	_	_
17	Aufstiegsmöglichkeiten	_	Aufstiegsmöglichkeit	_	NN	_	acc|pl|fem	0	13	_	NK	_	_
18	anspruchsvolle	_	anspruchsvoll	_	ADJA	_	acc|pl|fem|pos	0	19	_	NK	_	_
19	Aufgaben	_	Aufgabe	_	NN	_	acc|pl|fem	0	26	_	OA	_	_
20	in	_	in	_	APPR	_	_	0	26	_	MO	_	_
21	einem	_	ein	_	ART	_	dat|sg|neut	0	24	_	NK	_	_
22	stark	_	stark	_	ADJD	_	pos	0	23	_	MO	_	_
23	wachsenden	_	wachsend	_	ADJA	_	nom|pl|*|pos	0	24	_	NK	_	_
24	Großunternehmen	_	Großunternehmen	_	NN	_	dat|pl|neut	0	20	_	NK	_	_
25	zu	_	zu	_	PTKZU	_	_	0	26	_	PM	_	_
26	übernehmen	_	übernehmen	_	VVINF	_	_	0	11	_	OC	_	_
27	.	_	--	_	$.	_	_	0	26	_	--	_	_

1	Ihre	_	ihr	_	PPOSAT	_	nom|pl|fem	0	2	_	NK	_	_
2	Aufgaben	_	Aufgabe	_	NN	_	nom|pl|fem	0	0	_	--	_	_
3	:	_	--	_	$.	_	_	0	2	_	--	_	_
4	-	_	--	_	$(	_	_	0	3	_	--	_	_
5	Durchführung	_	Durchführung	_	NN	_	nom|sg|fem	0	2	_	APP	_	_
6	von	_	von	_	APPR	_	_	0	5	_	PG	_	_
7	Kundenberatung	_	Kundenberatung	_	NN	_	dat|sg|fem	0	6	_	NK	_	_
8	und	_	und	_	KON	_	_	0	7	_	CD	_	_
9	Verkaufsgesprächen	_	Verkaufsgespräche	_	NN	_	dat|sg|neut	0	8	_	CJ	_	_
10	bzgl	_	bzgl	_	PTKVZ	_	_	0	2	_	SVP	_	_
11	.	_	--	_	$.	_	_	0	10	_	--	_	_

1	Reifen	_	reifen	_	NN	_	_	0	0	_	--	_	_
2	,	_	--	_	$,	_	_	0	1	_	--	_	_
3	Autozubehör	_	Autozubehör	_	NN	_	nom|sg|neut	0	1	_	CJ	_	_
4	,	_	--	_	$,	_	_	0	3	_	--	_	_
5	Verschleißteilen	_	Verschleißteil	_	NN	_	nom|sg|neut	0	3	_	CJ	_	_
6	und	_	und	_	KON	_	_	0	5	_	CD	_	_
7	Dienstleistungen	_	Dienstleistung	_	NN	_	nom|pl|fem	0	6	_	CJ	_	_
8	jeglicher	_	jeglich	_	PIAT	_	gen|sg|fem|sup	0	9	_	NK	_	_
9	Art	_	Art	_	NN	_	nom|sg|fem	0	5	_	CJ	_	_
10	für	_	für	_	APPR	_	_	0	9	_	MNR	_	_
11	alle	_	aller	_	PIAT	_	acc|pl|*	0	13	_	NK	_	_
12	gängigen	_	gängig	_	ADJA	_	acc|pl|*|pos	0	13	_	NK	_	_
13	Fahrzeugtypen	_	Fahrzeugtyp	_	NN	_	acc|pl|*	0	10	_	NK	_	_
14	-	_	--	_	$(	_	_	0	13	_	--	_	_
15	Auftragsannahme	_	Auftragsannahme	_	NN	_	acc|pl|masc	0	9	_	PAR	_	_
16	-	_	--	_	$(	_	_	0	15	_	--	_	_
17	Einhaltung	_	Einhaltung	_	NN	_	acc|sg|fem	0	9	_	CJ	_	_
18	der	_	der	_	ART	_	nom|sg|masc	0	19	_	NK	_	_
19	Lagerordnung	_	Lagerordnung	_	NN	_	nom|sg|masc	0	17	_	AG	_	_
20	und	_	und	_	KON	_	_	0	19	_	CD	_	_
21	Sauberkeit	_	Sauberkeit	_	NN	_	nom|sg|neut	0	20	_	CJ	_	_
22	im	_	in	_	APPRART	_	dat|sg|neut	0	19	_	MNR	_	_
23	Verkaufsraum	_	Verkaufsraum	_	NN	_	dat|sg|neut	0	22	_	NK	_	_
24	-	_	--	_	$(	_	_	0	23	_	--	_	_
25	Mitwirken	_	Mitwirken	_	NN	_	dat|sg|neut	0	23	_	CJ	_	_
26	bei	_	bei	_	APPR	_	_	0	25	_	MNR	_	_
27	der	_	der	_	ART	_	dat|sg|fem	0	28	_	NK	_	_
28	Wareneingangskontrolle	_	Wareneingangskontrolle	_	NN	_	dat|sg|fem	0	26	_	NK	_	_
29	,	_	--	_	$,	_	_	0	28	_	--	_	_
30	Warenpflege	_	Warenpflege	_	NN	_	dat|sg|fem	0	25	_	CJ	_	_
31	und	_	und	_	KON	_	_	0	30	_	CD	_	_
32	Warenplatzierung	_	Warenplatzierung	_	NN	_	dat|sg|fem	0	31	_	CJ	_	_
33	Ihre	_	ihr	_	PPOSAT	_	dat|sg|fem	0	34	_	NK	_	_
34	Kenntnisse	_	Kenntnis	_	NN	_	acc|pl|neut	0	30	_	CJ	_	_
35	und	_	und	_	KON	_	_	0	34	_	CD	_	_
36	Fähigkeiten	_	Fähigkeit	_	NN	_	acc|pl|fem	0	35	_	CJ	_	_
37	:	_	--	_	$.	_	_	0	36	_	--	_	_
38	-	_	--	_	$(	_	_	0	37	_	--	_	_
39	erfolgreich	_	erfolgreich	_	ADJD	_	pos	0	40	_	MO	_	_
40	abgeschlossene	_	abgeschlossen	_	ADJA	_	acc|sg|fem|pos	0	41	_	NK	_	_
41	Berufsausbildung	_	Berufsausbildung	_	NN	_	acc|sg|fem	0	30	_	CJ	_	_
42	als	_	als	_	APPR	_	_	0	41	_	MNR	_	_
43	Verkäufer_-in	_	Verkäufer_-in	_	NN	_	nom|sg|masc	0	42	_	NK	_	_
44	oder	_	oder	_	KON	_	_	0	43	_	CD	_	_
45	Kaufmann_-frau	_	Kaufmann_-frau	_	NN	_	dat|sg|neut	0	44	_	CJ	_	_
46	im	_	in	_	APPRART	_	dat|sg|masc	0	41	_	MNR	_	_
47	Einzelhandel	_	Einzelhandel	_	NN	_	dat|sg|masc	0	46	_	NK	_	_
48	,	_	--	_	$,	_	_	0	47	_	--	_	_
49	idealerweise	_	idealerweise	_	ADV	_	_	0	50	_	MO	_	_
50	in	_	in	_	APPR	_	_	0	41	_	MNR	_	_
51	der	_	der	_	ART	_	dat|sg|fem	0	53	_	NK	_	_
52	Kfz	_	Kfz	_	NE	_	dat|sg|fem|pos	0	53	_	NK	_	_
53	Branche	_	Branche	_	NN	_	dat|sg|fem	0	50	_	NK	_	_
54	-	_	--	_	$(	_	_	0	53	_	--	_	_
55	gute	_	gut	_	ADJA	_	acc|pl|neut|pos	0	56	_	NK	_	_
56	Fachkenntnisse	_	Fachkenntnis	_	NN	_	acc|pl|neut	0	41	_	CJ	_	_
57	und	_	und	_	KON	_	_	0	56	_	CD	_	_
58	ausgeprägtes	_	ausgeprägt	_	ADJA	_	gen|sg|masc	0	59	_	NK	_	_
59	Kommunikationsvermögen	_	Kommunikationsvermögen	_	NN	_	gen|sg|masc	0	57	_	CJ	_	_
60	-	_	--	_	$(	_	_	0	59	_	--	_	_
61	Eigeninitiative	_	Eigeninitiative	_	NN	_	_	0	56	_	APP	_	_
62	und	_	und	_	KON	_	_	0	61	_	CD	_	_
63	Flexibilität	_	Flexibilität	_	NN	_	dat|sg|fem	0	62	_	CJ	_	_
64	-	_	--	_	$(	_	_	0	63	_	--	_	_
65	Kfz-Mechaniker	_	Kfz-Mechaniker	_	NN	_	dat|sg|fem|pos	0	68	_	NK	_	_
66	oder	_	oder	_	KON	_	_	0	65	_	CD	_	_
67	Erfahrung	_	Erfahrung	_	NN	_	dat|sg|fem	0	66	_	CJ	_	_
68	VerKauf	_	VerKauf	_	NN	_	*|*|*	0	56	_	CJ	_	_
69	Kfz-Teile	_	Kfz-Teil	_	NN	_	acc|pl|neut	0	68	_	NK	_	_
70	-	_	--	_	$(	_	_	0	69	_	--	_	_
71	gute	_	gut	_	ADJA	_	acc|pl|masc|pos	0	73	_	NK	_	_
72	EDV-	_	EDV	_	TRUNC	_	_	0	73	_	NK	_	_
73	Kenntnisse	_	Kenntnis	_	NN	_	acc|pl|fem	0	68	_	CJ	_	_
74	(	_	--	_	$(	_	_	0	73	_	--	_	_
75	MS-Office	_	MS-Office	_	NN	_	nom|pl|neut	0	73	_	APP	_	_
76	)	_	--	_	$(	_	_	0	75	_	--	_	_
77	-	_	--	_	$(	_	_	0	76	_	--	_	_
78	Führerschein	_	Führerschein	_	NN	_	nom|sg|masc	0	82	_	OA	_	_
79	Klasse	_	Klasse	_	NN	_	nom|sg|masc	0	80	_	PNC	_	_
80	B	_	B	_	NN	_	_	0	78	_	NK	_	_
81	zwingend	_	zwingend	_	ADJD	_	pos	0	82	_	MO	_	_
82	vorausgesetzt	_	voraussetzen	_	VVPP	_	_	0	56	_	OC	_	_

1	Zu	_	zu	_	APPR	_	_	0	4	_	OP	_	_
2	Ihrem	_	ihr	_	PPOSAT	_	dat|sg|neut	0	3	_	NK	_	_
3	Profil	_	Profil	_	NN	_	dat|sg|neut	0	1	_	NK	_	_
4	gehören	_	gehören	_	VVFIN	_	_	0	0	_	--	_	_
5	u.a.	_	u.a.	_	ADJD	_	pos	0	4	_	MO	_	_
6	:	_	--	_	$.	_	_	0	5	_	--	_	_
7	-	_	--	_	$(	_	_	0	6	_	--	_	_
8	eine	_	ein	_	ART	_	acc|sg|fem	0	10	_	NK	_	_
9	positive	_	positiv	_	ADJA	_	acc|sg|fem|pos	0	10	_	NK	_	_
10	Einstellung	_	Einstellung	_	NN	_	acc|sg|fem	0	4	_	OA	_	_
11	zu	_	zu	_	APPR	_	_	0	10	_	MNR	_	_
12	dieser	_	dieser	_	PDAT	_	dat|sg|fem	0	13	_	NK	_	_
13	Arbeit	_	Arbeit	_	NN	_	dat|sg|fem	0	11	_	NK	_	_
14	-	_	--	_	$(	_	_	0	13	_	--	_	_
15	viel	_	viel	_	PIAT	_	*|*|*	0	16	_	NK	_	_
16	Verständnis	_	Verständnis	_	NN	_	acc|sg|neut	0	10	_	CJ	_	_
17	und	_	und	_	KON	_	_	0	16	_	CD	_	_
18	Einfühlungsvermögen	_	Einfühlungsvermögen	_	NN	_	acc|sg|neut	0	17	_	CJ	_	_
19	für	_	für	_	APPR	_	_	0	16	_	MNR	_	_
20	ältere	_	alt	_	ADJA	_	nom|sg|masc|comp	0	23	_	NK	_	_
21	&	_	&	_	KON	_	_	0	20	_	CD	_	_
22	pflegebedürftige	_	pflegebedürftig	_	ADJA	_	acc|pl|fem|pos	0	21	_	CJ	_	_
23	Menschen	_	Mensch	_	NN	_	acc|pl|fem	0	19	_	NK	_	_
24	.	_	--	_	$.	_	_	0	23	_	--	_	_

1	Voraussetzungen	_	Voraussetzung	_	NN	_	_	0	0	_	--	_	_
2	:	_	--	_	$.	_	_	0	1	_	--	_	_
3	-	_	--	_	$(	_	_	0	2	_	--	_	_
4	abgeschlossene	_	abgeschlossen	_	ADJA	_	acc|sg|fem|pos	0	5	_	NK	_	_
5	Berufsausbildung	_	Berufsausbildung	_	NN	_	acc|sg|fem	0	1	_	APP	_	_
6	als	_	als	_	APPR	_	_	0	5	_	MNR	_	_
7	Koch_Köchin	_	Koch_Köchin	_	NN	_	nom|sg|neut	0	6	_	NK	_	_
8	-	_	--	_	$(	_	_	0	7	_	--	_	_
9	Zuverlässigkeit	_	Zuverlässigkeit	_	NN	_	nom|sg|fem	0	7	_	CJ	_	_
10	-	_	--	_	$(	_	_	0	9	_	--	_	_
11	selbständige	_	selbständig	_	ADJA	_	nom|sg|fem|pos	0	12	_	NK	_	_
12	Arbeitsweise	_	Arbeitsweise	_	NN	_	nom|sg|fem	0	9	_	CJ	_	_
13	-	_	--	_	$(	_	_	0	12	_	--	_	_
14	Flexibilität	_	Flexibilität	_	NN	_	nom|sg|fem	0	12	_	CJ	_	_

1	Wenn	_	wenn	_	KOUS	_	_	0	5	_	CP	_	_
2	Sie	_	sie	_	PPER	_	nom|pl|*|3	0	10	_	SB	_	_
3	grundlegende	_	grundlegend	_	ADJA	_	acc|pl|fem|pos	0	4	_	NK	_	_
4	Computerkenntnisse	_	Computerkenntnis	_	NN	_	acc|pl|fem	0	5	_	OA	_	_
5	haben	_	haben	_	VAFIN	_	pl|3|pres|ind	0	18	_	RE	_	_
6	,	_	--	_	$,	_	_	0	5	_	--	_	_
7	flexibel	_	flexibel	_	ADJD	_	pos	0	10	_	PD	_	_
8	und	_	und	_	KON	_	_	0	7	_	CD	_	_
9	kundenorientiert	_	kundenorientieren	_	ADJD	_	_	0	8	_	CJ	_	_
10	sind	_	sein	_	VAFIN	_	pl|3|pres|ind	0	5	_	CJ	_	_
11	und	_	und	_	KON	_	_	0	10	_	CD	_	_
12	ein	_	ein	_	ART	_	acc|sg|neut	0	15	_	NK	_	_
13	einwandfreies	_	einwandfrei	_	ADJA	_	acc|sg|neut|pos	0	15	_	NK	_	_
14	polizeiliches	_	polizeilich	_	ADJA	_	acc|sg|neut|pos	0	15	_	NK	_	_
15	Führungszeugnis	_	Führungszeugnis	_	NN	_	acc|sg|neut	0	16	_	OA	_	_
16	haben	_	haben	_	VAFIN	_	pl|3|pres|ind	0	11	_	CJ	_	_
17	,	_	--	_	$,	_	_	0	16	_	--	_	_
18	dann	_	dann	_	ADV	_	_	0	19	_	MO	_	_
19	bewerben	_	bewerben	_	VVFIN	_	pl|3|pres|ind	0	0	_	--	_	_
20	Sie	_	sie	_	PPER	_	nom|pl|*|3	0	19	_	SB	_	_
21	sich	_	sich	_	PRF	_	acc|pl|3	0	19	_	OA	_	_
22	bei	_	bei	_	APPR	_	_	0	19	_	MO	_	_
23	uns	_	uns	_	PPER	_	dat|pl|*|1	0	22	_	NK	_	_
24	!	_	--	_	$.	_	_	0	23	_	--	_	_

1	Zuverlässigkeit	_	Zuverlässigkeit	_	NN	_	acc|sg|fem	0	11	_	SB	_	_
2	,	_	--	_	$,	_	_	0	1	_	--	_	_
3	selbständiges	_	selbständig	_	ADJA	_	nom|sg|neut|pos	0	6	_	NK	_	_
4	und	_	und	_	KON	_	_	0	3	_	CD	_	_
5	gewissenhaftes	_	gewissenhaft	_	ADJA	_	nom|sg|neut|pos	0	4	_	CJ	_	_
6	Arbeiten	_	Arbeit	_	NN	_	nom|sg|neut	0	1	_	CJ	_	_
7	sowie	_	sowie	_	KON	_	_	0	6	_	CD	_	_
8	Teamfähigkeit	_	Teamfähigkeit	_	NN	_	dat|sg|fem	0	7	_	CJ	_	_
9	und	_	und	_	KON	_	_	0	8	_	CD	_	_
10	Montagebereitschaft	_	Montagebereitschaft	_	NN	_	dat|sg|fem	0	9	_	CJ	_	_
11	setzt	_	setzen	_	VVFIN	_	sg|3|pres|ind	0	0	_	--	_	_
12	der	_	der	_	ART	_	nom|sg|masc	0	13	_	NK	_	_
13	Arbeitgeber	_	Arbeitgeber	_	NN	_	nom|sg|masc	0	11	_	SB	_	_
14	voraus	_	voraus	_	PTKVZ	_	_	0	11	_	SVP	_	_
15	.	_	--	_	$.	_	_	0	14	_	--	_	_

1	Zur	_	zu	_	APPRART	_	dat|sg|fem	0	5	_	MO	_	_
2	Verstärkung	_	Verstärkung	_	NN	_	dat|sg|fem	0	1	_	NK	_	_
3	unseres	_	unser	_	PPOSAT	_	gen|sg|neut	0	4	_	NK	_	_
4	Teams	_	Team	_	NN	_	gen|sg|neut	0	2	_	AG	_	_
5	erwarten	_	erwarten	_	VVFIN	_	pl|1|pres|ind	0	0	_	--	_	_
6	wir	_	wir	_	PPER	_	nom|pl|*|1	0	5	_	SB	_	_
7	eine	_	ein	_	ART	_	acc|sg|fem	0	9	_	NK	_	_
8	engagierte	_	engagiert	_	ADJA	_	acc|sg|fem|pos	0	9	_	NK	_	_
9	Fachkraft	_	Fachkraft	_	NN	_	acc|sg|fem	0	5	_	OA	_	_
10	mit	_	mit	_	APPR	_	_	0	9	_	MNR	_	_
11	Verantwortungsbewusstsein	_	Verantwortungsbewusstsein	_	NN	_	dat|sg|neut	0	10	_	NK	_	_
12	,	_	--	_	$,	_	_	0	11	_	--	_	_
13	Organisationsgeschick	_	Organisationsgeschick	_	NN	_	dat|sg|neut	0	11	_	CJ	_	_
14	und	_	und	_	KON	_	_	0	13	_	CD	_	_
15	ausgeprägter	_	ausgeprägt	_	ADJA	_	nom|sg|masc|pos	0	16	_	NK	_	_
16	Teambereitschaft	_	Teambereitschaft	_	NN	_	nom|sg|masc	0	14	_	CJ	_	_
17	,	_	--	_	$,	_	_	0	16	_	--	_	_
18	mit	_	mit	_	APPR	_	_	0	9	_	PAR	_	_
19	selbständiger	_	selbständig	_	ADJA	_	gen|pl|fem|pos	0	22	_	NK	_	_
20	und	_	und	_	KON	_	_	0	19	_	CD	_	_
21	eigenverantwortlicher	_	eigenverantwortlich	_	ADJA	_	dat|sg|fem|pos	0	20	_	CJ	_	_
22	Einsatzbereitschaft	_	Einsatzbereitschaft	_	NN	_	dat|sg|fem	0	18	_	NK	_	_
23	im	_	in	_	APPRART	_	dat|sg|masc	0	22	_	MNR	_	_
24	Schichtbetrieb	_	Schichtbetrieb	_	NN	_	dat|sg|masc	0	23	_	NK	_	_
25	auch	_	auch	_	ADV	_	_	0	26	_	MO	_	_
26	an	_	an	_	APPR	_	_	0	18	_	CJ	_	_
27	Wochenenden	_	Wochenende	_	NN	_	acc|pl|fem	0	26	_	NK	_	_
28	und	_	und	_	KON	_	_	0	27	_	CD	_	_
29	Feiertagen	_	Feiertag	_	NN	_	acc|pl|fem	0	28	_	CJ	_	_
30	.	_	--	_	$.	_	_	0	29	_	--	_	_

1	Der	_	der	_	ART	_	nom|sg|masc	0	2	_	NK	_	_
2	Besitz	_	Besitz	_	NN	_	nom|sg|masc	0	7	_	SB	_	_
3	eines	_	ein	_	ART	_	gen|sg|masc	0	4	_	NK	_	_
4	Führerscheins	_	Führerschein	_	NN	_	gen|sg|masc	0	2	_	AG	_	_
5	und	_	und	_	KON	_	_	0	4	_	CD	_	_
6	Fahrzeugs	_	Fahrzeug	_	NN	_	gen|sg|masc	0	5	_	CJ	_	_
7	ist	_	sein	_	VAFIN	_	sg|3|pres|ind	0	0	_	--	_	_
8	zur	_	zu	_	APPRART	_	dat|sg|fem	0	7	_	MO	_	_
9	Erreichbarkeit	_	Erreichbarkeit	_	NN	_	dat|sg|fem	0	8	_	NK	_	_
10	des	_	der	_	ART	_	gen|sg|neut	0	11	_	NK	_	_
11	Arbeitsplatzes	_	Arbeitsplatz	_	NN	_	gen|sg|neut	0	9	_	AG	_	_
12	erforderlich	_	erforderlich	_	ADJD	_	pos	0	7	_	PD	_	_
13	.	_	--	_	$.	_	_	0	12	_	--	_	_

1	Ansonsten	_	ansonsten	_	ADV	_	_	0	2	_	MO	_	_
2	kann	_	können	_	VMFIN	_	sg|3|pres|ind	0	0	_	--	_	_
3	ein	_	ein	_	ART	_	nom|sg|masc	0	4	_	NK	_	_
4	Zimmer	_	Zimmer	_	NN	_	nom|sg|masc	0	2	_	SB	_	_
5	gestellt	_	stellen	_	VVPP	_	_	0	6	_	OC	_	_
6	werden	_	werden	_	VAINF	_	_	0	2	_	OC	_	_
7	.	_	--	_	$.	_	_	0	6	_	--	_	_

1	Wir	_	wir	_	PPER	_	nom|pl|*|1	0	2	_	SB	_	_
2	sind	_	sein	_	VAFIN	_	pl|1|pres|ind	0	0	_	--	_	_
3	ein	_	ein	_	ART	_	nom|sg|neut	0	8	_	NK	_	_
4	mittelständiges	_	mittelständig	_	ADJA	_	nom|sg|neut|pos	0	8	_	NK	_	_
5	,	_	--	_	$,	_	_	0	4	_	--	_	_
6	international	_	international	_	ADJD	_	*|*|*	0	7	_	MO	_	_
7	tätiges	_	tätig	_	ADJA	_	acc|sg|neut|pos	0	4	_	CJ	_	_
8	Familienunternehmen	_	Familienunternehmen	_	NN	_	acc|sg|neut	0	2	_	PD	_	_
9	mit	_	mit	_	APPR	_	_	0	8	_	MNR	_	_
10	Fertigungsstandorten	_	Fertigungsstandort	_	NN	_	dat|pl|neut	0	9	_	NK	_	_
11	in	_	in	_	APPR	_	_	0	10	_	MNR	_	_
12	Deutschland	_	Deutschland	_	NE	_	dat|sg|neut	0	11	_	NK	_	_
13	,	_	--	_	$,	_	_	0	12	_	--	_	_
14	__	_	__	_	NE	_	dat|sg|neut	0	15	_	PNC	_	_
15	_	_	--	_	NE	_	dat|sg|neut	0	12	_	CJ	_	_
16	und	_	und	_	KON	_	_	0	15	_	CD	_	_
17	___	_	___	_	NE	_	dat|sg|neut	0	16	_	CJ	_	_
18	.	_	--	_	$.	_	_	0	17	_	--	_	_

1	Als	_	als	_	APPR	_	_	0	6	_	MO	_	_
2	führender	_	führend	_	ADJA	_	nom|sg|masc|pos	0	3	_	NK	_	_
3	Hersteller	_	Hersteller	_	NN	_	nom|sg|masc	0	1	_	NK	_	_
4	technischer	_	technisch	_	ADJA	_	gen|sg|fem|pos	0	5	_	NK	_	_
5	Kunststoffteile	_	Kunststoffteil	_	NN	_	gen|sg|fem	0	3	_	AG	_	_
6	sind	_	sein	_	VAFIN	_	pl|1|pres|ind	0	0	_	--	_	_
7	wir	_	wir	_	PPER	_	nom|pl|*|1	0	6	_	SB	_	_
8	mit	_	mit	_	APPR	_	_	0	15	_	MO	_	_
9	ca.	_	ca.	_	ADV	_	_	0	10	_	MO	_	_
10	320	_	320	_	CARD	_	_	0	11	_	NK	_	_
11	Mitarbeitern	_	Mitarbeiter	_	NN	_	dat|pl|masc	0	8	_	NK	_	_
12	auf	_	auf	_	APPR	_	_	0	15	_	MO	_	_
13	den	_	der	_	ART	_	dat|pl|*	0	14	_	NK	_	_
14	Zukunftsmärkten	_	Zukunftsmarkt	_	NN	_	dat|pl|*	0	12	_	NK	_	_
15	tätig	_	tätig	_	ADJD	_	pos	0	6	_	PD	_	_
16	und	_	und	_	KON	_	_	0	6	_	CD	_	_
17	zählen	_	zählen	_	VVFIN	_	pl|3|pres|ind	0	16	_	CJ	_	_
18	zur	_	zu	_	APPRART	_	dat|sg|fem	0	17	_	MO	_	_
19	Spitzengruppe	_	Spitzengruppe	_	NN	_	dat|sg|fem	0	18	_	NK	_	_
20	im	_	in	_	APPRART	_	dat|sg|masc	0	19	_	MNR	_	_
21	Bereich	_	Bereich	_	NN	_	dat|sg|masc	0	20	_	NK	_	_
22	der	_	der	_	ART	_	nom|sg|masc	0	25	_	NK	_	_
23	2K-	_	2k	_	TRUNC	_	_	0	24	_	CJ	_	_
24	und	_	und	_	KON	_	_	0	25	_	CD	_	_
25	Insert-Technik	_	Insert-Technik	_	NN	_	_	0	21	_	AG	_	_
26	.	_	--	_	$.	_	_	0	25	_	--	_	_

1	Mit	_	mit	_	APPR	_	_	0	7	_	MO	_	_
2	neuen	_	neu	_	ADJA	_	pl|3|pres|ind	0	4	_	NK	_	_
3	innovativen	_	innovativ	_	ADJA	_	nom|pl|fem	0	4	_	NK	_	_
4	Produkten	_	Produkt	_	NN	_	nom|pl|fem	0	1	_	NK	_	_
5	und	_	und	_	KON	_	_	0	4	_	CD	_	_
6	Prozessen	_	Prozeß	_	NN	_	dat|pl|masc	0	5	_	CJ	_	_
7	erwarten	_	erwarten	_	VVFIN	_	pl|1|pres|ind	0	0	_	--	_	_
8	wir	_	wir	_	PPER	_	nom|pl|*|1	0	7	_	SB	_	_
9	als	_	als	_	APPR	_	_	0	7	_	MO	_	_
10	Systemführer	_	Systemführer	_	NN	_	nom|sg|masc	0	9	_	NK	_	_
11	weiterhin	_	weiterhin	_	ADV	_	_	0	7	_	MO	_	_
12	ein	_	ein	_	ART	_	nom|sg|neut	0	14	_	NK	_	_
13	überdurchschnittliches	_	überdurchschnittlich	_	ADJA	_	nom|sg|neut|pos	0	14	_	NK	_	_
14	Wachstum	_	Wachstum	_	NN	_	nom|sg|neut	0	7	_	OA	_	_
15	.	_	--	_	$.	_	_	0	14	_	--	_	_

1	Für	_	für	_	APPR	_	_	0	7	_	MO	_	_
2	unseren	_	unser	_	PPOSAT	_	acc|sg|masc	0	3	_	NK	_	_
3	Standort	_	Standort	_	NN	_	acc|sg|masc	0	1	_	NK	_	_
